STEP	TN	VDD	tCK	PATN	category
HFH	3443	1.180V	228PS	WFR_A	8.5G_4_HVDD
HFH	3444	1.180V	228PS	WFR_B	8.5G_4_HVDD
HFH	3445	1.180V	228PS	FCW_A	8.5G_4_HVDD
HFH	3446	1.180V	228PS	FCR_A	8.5G_4_HVDD
HFH	3447	1.180V	228PS	OTF_A	8.5G_4_HVDD
HFH	3448	1.180V	228PS	OTF_B	8.5G_4_HVDD
HFH	3450	1.180V	228PS	AAD_A	8.5G_4_HVDD
HFH	3451	1.180V	228PS	OCG_O	8.5G_4_HVDD
HFH	3452	1.180V	228PS	OCG_A	8.5G_4_HVDD
HFH	3453	1.180V	228PS	OCG_N	8.5G_4_HVDD
HFH	3454	1.180V	228PS	PDN_A	8.5G_4_HVDD
HFH	3455	1.180V	228PS	PDN_B	8.5G_4_HVDD
HFH	3456	1.180V	228PS	DPDN_A	8.5G_4_HVDD
HFH	3457	1.180V	228PS	ACM_A	8.5G_4_HVDD
HFH	3458	1.180V	228PS	ACM_B	8.5G_4_HVDD
HFH	3459	1.180V	228PS	ADC_A	8.5G_4_HVDD
HFH	3460	1.180V	228PS	ADC_N	8.5G_4_HVDD
HFH	3461	1.180V	228PS	DADC_A	8.5G_4_HVDD
HFH	3462	1.180V	228PS	DADC_B	8.5G_4_HVDD
HFH	3463	1.180V	228PS	DADC_C	8.5G_4_HVDD
HFH	3464	1.180V	228PS	DBI_A	8.5G_4_HVDD
HFH	3465	1.180V	228PS	D2I_A	8.5G_4_HVDD
HFH	3466	1.180V	228PS	DB2_A	8.5G_4_HVDD
HFH	3467	1.180V	228PS	DBG_A	8.5G_4_HVDD
HFH	3468	1.180V	228PS	DBG_B	8.5G_4_HVDD
HFH	3469	1.180V	228PS	GPB_A	8.5G_4_HVDD
HFH	3470	1.180V	228PS	PP4_A	8.5G_4_HVDD
HFH	3471	1.180V	228PS	PR2_A	8.5G_4_HVDD
HFH	3472	1.180V	228PS	PR3_A	8.5G_4_HVDD
HFH	3473	1.180V	228PS	PR3_N	8.5G_4_HVDD
HFH	3474	1.180V	228PS	APO_A	8.5G_4_HVDD
HFH	3475	1.180V	228PS	AWR_A	8.5G_4_HVDD
HFH	3476	1.180V	228PS	IAP_A	8.5G_4_HVDD
HFH	3477	1.180V	228PS	API_A	8.5G_4_HVDD
HFH	3478	1.180V	228PS	CCD_A	8.5G_4_HVDD
HFH	3479	1.180V	228PS	GPT_A	8.5G_4_HVDD
HFH	3480	1.180V	228PS	CIP_A	8.5G_4_HVDD
HFH	3481	1.180V	228PS	YMA_A	8.5G_4_HVDD
HFH	3482	1.180V	228PS	YCG_A	8.5G_4_HVDD
HFH	3483	1.180V	228PS	CYF_A	8.5G_4_HVDD
HFH	3484	1.180V	228PS	GLY_A	8.5G_4_HVDD
HFH	3486	1.180V	228PS	CJP_A	8.5G_4_HVDD
HFH	3487	1.180V	228PS	CJP_N	8.5G_4_HVDD
HFH	3488	1.180V	228PS	IPM_A	8.5G_4_HVDD
HFH	3489	1.180V	228PS	IPM_N	8.5G_4_HVDD
HFH	3490	1.180V	228PS	IPM_C	8.5G_4_HVDD
HFH	3491	1.180V	228PS	IPM_M	8.5G_4_HVDD
HFH	3492	1.180V	228PS	PBR_A	8.5G_4_HVDD
HFH	3493	1.180V	228PS	PBR_N	8.5G_4_HVDD
HFH	3494	1.180V	228PS	PBR_C	8.5G_4_HVDD
HFH	3495	1.180V	228PS	PBR_O	8.5G_4_HVDD
HFH	3496	1.180V	228PS	PBR_B	8.5G_4_HVDD
HFH	3497	1.180V	228PS	PBR_M	8.5G_4_HVDD
HFH	3498	1.180V	228PS	PGK_A	8.5G_4_HVDD
HFH	3499	1.180V	228PS	DPGK_A	8.5G_4_HVDD
HFH	3500	1.180V	228PS	PGK_N	8.5G_4_HVDD
HFH	3501	1.180V	228PS	PGK_M	8.5G_4_HVDD
HFH	3502	1.180V	228PS	DPBR_A	8.5G_4_HVDD
HFH	3503	1.180V	228PS	DPBR_B	8.5G_4_HVDD
HFH	3504	1.180V	228PS	DPBR_C	8.5G_4_HVDD
HFH	3505	1.180V	228PS	DPBR_N	8.5G_4_HVDD
HFH	3506	1.180V	228PS	DPBR_M	8.5G_4_HVDD
HFH	3507	1.180V	228PS	DPBR_O	8.5G_4_HVDD
HFH	3508	1.180V	228PS	DIPM_A	8.5G_4_HVDD
HFH	3509	1.180V	228PS	DIPM_B	8.5G_4_HVDD
HFH	3510	1.180V	228PS	DIPM_C	8.5G_4_HVDD
HFH	3511	1.180V	228PS	DIPM_D	8.5G_4_HVDD
HFH	3512	1.180V	228PS	DIPM_E	8.5G_4_HVDD
HFH	3513	1.180V	228PS	DIPM_F	8.5G_4_HVDD
HFH	3514	1.180V	228PS	DIPM_N	8.5G_4_HVDD
HFH	3515	1.180V	228PS	DIPM_M	8.5G_4_HVDD
HFH	3516	1.180V	228PS	DIPM_O	8.5G_4_HVDD
HFH	3517	1.180V	228PS	DIPM_P	8.5G_4_HVDD
HFH	3518	1.180V	228PS	DIPM_Q	8.5G_4_HVDD
HFH	3519	1.180V	228PS	DIPM_R	8.5G_4_HVDD
HFH	3520	1.180V	228PS	4YF_A	8.5G_4_HVDD
HFH	3521	1.180V	228PS	IRN_A	8.5G_4_HVDD
HFH	3522	1.180V	228PS	RCD_A	8.5G_4_HVDD
HFH	3523	1.180V	228PS	GIO_A	8.5G_4_HVDD
HFH	3524	1.180V	228PS	MAT_A	8.5G_4_HVDD
HFH	3525	1.180V	228PS	PCP_A	8.5G_4_HVDD
HFH	3526	1.180V	228PS	RPD_A	8.5G_4_HVDD
HFH	3527	1.180V	228PS	ECM_A	8.5G_4_HVDD
HFH	3528	1.180V	228PS	PRF_A	8.5G_4_HVDD
HFH	3533	1.180V	228PS	NWR_A	8.5G_4_HVDD
HFH	3534	1.180V	228PS	LFF_A	8.5G_4_HVDD
HFH	3535	1.180V	228PS	HRG_A	8.5G_4_HVDD
HFH	3536	1.180V	228PS	DPDS_A	8.5G_4_HVDD
HFH	3537	1.180V	228PS	DM6_A	8.5G_4_HVDD
HFH	3572	1.180V	228PS	PGK_O	8.5G_4_HVDD
HFH	3573	1.180V	228PS	PGK_P	8.5G_4_HVDD
HFH	3574	1.180V	228PS	DPGK_O	8.5G_4_HVDD
HFH	3575	1.180V	228PS	DPGK_P	8.5G_4_HVDD
HFH	3576	1.160V	228PS	PBR_C	8.5G_4_HVDD
HFH	3577	1.160V	228PS	DPBR_A	8.5G_4_HVDD
HFH	3578	1.160V	228PS	DPBR_B	8.5G_4_HVDD
HFH	280	1.028V	228PS	RDC_P	8.5G_2_LVDD
HFH	281	1.028V	228PS	WFF_P	8.5G_2_LVDD
HFH	3600	1.028V	228PS	I4R_A	8.5G_4_LVDD
HFH	3601	1.028V	228PS	I4R_B	8.5G_4_LVDD
HFH	3602	1.028V	228PS	I8R_A	8.5G_4_LVDD
HFH	3603	1.028V	228PS	I8R_B	8.5G_4_LVDD
HFH	3604	1.028V	228PS	IYF_A	8.5G_4_LVDD
HFH	3605	1.028V	228PS	IYF_B	8.5G_4_LVDD
HFH	3606	1.028V	228PS	ROB_A	8.5G_4_LVDD
HFH	3607	1.028V	228PS	COB_A	8.5G_4_LVDD
HFH	3608	1.028V	228PS	COB_N	8.5G_4_LVDD
HFH	3609	1.028V	228PS	WFS_A	8.5G_4_LVDD
HFH	3610	1.028V	228PS	WFS_B	8.5G_4_LVDD
HFH	3611	1.028V	228PS	WST_A	8.5G_4_LVDD
HFH	3612	1.028V	228PS	RST_A	8.5G_4_LVDD
HFH	3613	1.028V	228PS	RMW_A	8.5G_4_LVDD
HFH	3614	1.028V	228PS	RMW_B	8.5G_4_LVDD
HFH	3616	1.028V	228PS	RMW_N	8.5G_4_LVDD
HFH	3617	1.028V	228PS	SEL_A	8.5G_4_LVDD
HFH	3618	1.028V	228PS	SEL_B	8.5G_4_LVDD
HFH	3620	1.028V	228PS	DSM_A	8.5G_4_LVDD
HFH	3621	1.028V	228PS	DSM_B	8.5G_4_LVDD
HFH	3622	1.028V	228PS	RRD_A	8.5G_4_LVDD
HFH	3623	1.028V	228PS	RRD_B	8.5G_4_LVDD
HFH	3624	1.028V	228PS	IOM_A	8.5G_4_LVDD
HFH	3625	1.028V	228PS	NIF_A	8.5G_4_LVDD
HFH	3626	1.028V	228PS	I2F_A	8.5G_4_LVDD
HFH	3627	1.028V	228PS	WRX_A	8.5G_4_LVDD
HFH	3628	1.028V	228PS	WRX_B	8.5G_4_LVDD
HFH	3629	1.028V	228PS	WRX_C	8.5G_4_LVDD
HFH	3630	1.028V	228PS	WDI_A	8.5G_4_LVDD
HFH	3631	1.028V	228PS	WDI_B	8.5G_4_LVDD
HFH	3632	1.028V	228PS	WDI_C	8.5G_4_LVDD
HFH	3633	1.028V	228PS	WDI_N	8.5G_4_LVDD
HFH	3634	1.028V	228PS	WDI_M	8.5G_4_LVDD
HFH	3635	1.028V	228PS	LDM_A	8.5G_4_LVDD
HFH	3636	1.028V	228PS	WDM_A	8.5G_4_LVDD
HFH	3637	1.028V	228PS	DWN_N	8.5G_4_LVDD
HFH	3638	1.028V	228PS	NV2_A	8.5G_4_LVDD
HFH	3639	1.028V	228PS	NV3_A	8.5G_4_LVDD
HFH	3640	1.028V	228PS	NV3_B	8.5G_4_LVDD
HFH	3641	1.028V	228PS	NV4_A	8.5G_4_LVDD
HFH	3642	1.028V	228PS	NV5_A	8.5G_4_LVDD
HFH	3643	1.028V	228PS	WFR_A	8.5G_4_LVDD
HFH	3644	1.028V	228PS	WFR_B	8.5G_4_LVDD
HFH	3645	1.028V	228PS	FCW_A	8.5G_4_LVDD
HFH	3646	1.028V	228PS	FCR_A	8.5G_4_LVDD
HFH	3647	1.028V	228PS	OTF_A	8.5G_4_LVDD
HFH	3648	1.028V	228PS	OTF_B	8.5G_4_LVDD
HFH	3650	1.028V	228PS	AAD_A	8.5G_4_LVDD
HFH	3651	1.028V	228PS	OCG_O	8.5G_4_LVDD
HFH	3652	1.028V	228PS	OCG_A	8.5G_4_LVDD
HFH	3653	1.028V	228PS	OCG_N	8.5G_4_LVDD
HFH	3654	1.028V	228PS	PDN_A	8.5G_4_LVDD
HFH	3655	1.028V	228PS	PDN_B	8.5G_4_LVDD
HFH	3656	1.028V	228PS	DPDN_A	8.5G_4_LVDD
HFH	3657	1.028V	228PS	ACM_A	8.5G_4_LVDD
HFH	3658	1.028V	228PS	ACM_B	8.5G_4_LVDD
HFH	3659	1.028V	228PS	ADC_A	8.5G_4_LVDD
HFH	3660	1.028V	228PS	ADC_N	8.5G_4_LVDD
HFH	3661	1.028V	228PS	DADC_A	8.5G_4_LVDD
HFH	3662	1.028V	228PS	DADC_B	8.5G_4_LVDD
HFH	3663	1.028V	228PS	DADC_C	8.5G_4_LVDD
HFH	3664	1.028V	228PS	DBI_A	8.5G_4_LVDD
HFH	3665	1.028V	228PS	D2I_A	8.5G_4_LVDD
HFH	3667	1.028V	228PS	DBG_A	8.5G_4_LVDD
HFH	3668	1.028V	228PS	DBG_B	8.5G_4_LVDD
HFH	3669	1.028V	228PS	GPB_A	8.5G_4_LVDD
HFH	3670	1.028V	228PS	PP4_A	8.5G_4_LVDD
HFH	3671	1.028V	228PS	PR2_A	8.5G_4_LVDD
HFH	3672	1.028V	228PS	PR3_A	8.5G_4_LVDD
HFH	3673	1.028V	228PS	PR3_N	8.5G_4_LVDD
HFH	3674	1.028V	228PS	APO_A	8.5G_4_LVDD
HFH	3675	1.028V	228PS	AWR_A	8.5G_4_LVDD
HFH	3676	1.028V	228PS	IAP_A	8.5G_4_LVDD
HFH	3677	1.028V	228PS	API_A	8.5G_4_LVDD
HFH	3678	1.028V	228PS	CCD_A	8.5G_4_LVDD
HFH	3679	1.028V	228PS	GPT_A	8.5G_4_LVDD
HFH	3680	1.028V	228PS	CIP_A	8.5G_4_LVDD
HFH	3681	1.028V	228PS	YMA_A	8.5G_4_LVDD
HFH	3682	1.028V	228PS	YCG_A	8.5G_4_LVDD
HFH	3683	1.028V	228PS	CYF_A	8.5G_4_LVDD
HFH	3684	1.028V	228PS	GLY_A	8.5G_4_LVDD
HFH	3686	1.028V	228PS	CJP_A	8.5G_4_LVDD
HFH	3687	1.028V	228PS	CJP_N	8.5G_4_LVDD
HFH	3688	1.028V	228PS	IPM_A	8.5G_4_LVDD
HFH	3689	1.028V	228PS	IPM_N	8.5G_4_LVDD
HFH	3690	1.028V	228PS	IPM_C	8.5G_4_LVDD
HFH	3691	1.028V	228PS	IPM_M	8.5G_4_LVDD
HFH	3692	1.028V	228PS	PBR_A	8.5G_4_LVDD
HFH	3693	1.028V	228PS	PBR_N	8.5G_4_LVDD
HFH	3694	1.028V	228PS	PBR_C	8.5G_4_LVDD
HFH	3695	1.028V	228PS	PBR_O	8.5G_4_LVDD
HFH	3696	1.028V	228PS	PBR_B	8.5G_4_LVDD
HFH	3697	1.028V	228PS	PBR_M	8.5G_4_LVDD
HFH	3698	1.028V	228PS	PGK_A	8.5G_4_LVDD
HFH	3699	1.028V	228PS	DPGK_A	8.5G_4_LVDD
HFH	3700	1.028V	228PS	PGK_N	8.5G_4_LVDD
HFH	3701	1.028V	228PS	PGK_M	8.5G_4_LVDD
HFH	3702	1.028V	228PS	DPBR_A	8.5G_4_LVDD
HFH	3703	1.028V	228PS	DPBR_B	8.5G_4_LVDD
HFH	3704	1.028V	228PS	DPBR_C	8.5G_4_LVDD
HFH	3705	1.028V	228PS	DPBR_N	8.5G_4_LVDD
HFH	3706	1.028V	228PS	DPBR_M	8.5G_4_LVDD
HFH	3707	1.028V	228PS	DPBR_O	8.5G_4_LVDD
HFH	3708	1.028V	228PS	DIPM_A	8.5G_4_LVDD
HFH	3709	1.028V	228PS	DIPM_B	8.5G_4_LVDD
HFH	3710	1.028V	228PS	DIPM_C	8.5G_4_LVDD
HFH	3711	1.028V	228PS	DIPM_D	8.5G_4_LVDD
HFH	3712	1.028V	228PS	DIPM_E	8.5G_4_LVDD
HFH	3713	1.028V	228PS	DIPM_F	8.5G_4_LVDD
HFH	3714	1.028V	228PS	DIPM_N	8.5G_4_LVDD
HFH	3715	1.028V	228PS	DIPM_M	8.5G_4_LVDD
HFH	3716	1.028V	228PS	DIPM_O	8.5G_4_LVDD
HFH	3717	1.028V	228PS	DIPM_P	8.5G_4_LVDD
HFH	3718	1.028V	228PS	DIPM_Q	8.5G_4_LVDD
HFH	3719	1.028V	228PS	DIPM_R	8.5G_4_LVDD
HFH	3720	1.028V	228PS	4YF_A	8.5G_4_LVDD
HFH	3721	1.028V	228PS	IRN_A	8.5G_4_LVDD
HFH	3722	1.028V	228PS	RCD_A	8.5G_4_LVDD
HFH	3723	1.028V	228PS	GIO_A	8.5G_4_LVDD
HFH	3724	1.028V	228PS	MAT_A	8.5G_4_LVDD
HFH	3725	1.028V	228PS	PCP_A	8.5G_4_LVDD
HFH	3726	1.028V	228PS	RPD_A	8.5G_4_LVDD
HFH	3727	1.028V	228PS	ECM_A	8.5G_4_LVDD
HFH	3728	1.028V	228PS	PRF_A	8.5G_4_LVDD
HFH	3733	1.028V	228PS	NWR_A	8.5G_4_LVDD
HFH	3734	1.028V	228PS	LFF_A	8.5G_4_LVDD
HFH	3735	1.028V	228PS	HRG_A	8.5G_4_LVDD
HFH	3736	1.028V	228PS	DPDS_A	8.5G_4_LVDD
HFH	3737	1.028V	228PS	DM6_A	8.5G_4_LVDD
HFH	3772	1.028V	228PS	PGK_O	8.5G_4_LVDD
HFH	3773	1.028V	228PS	PGK_P	8.5G_4_LVDD
HFH	3774	1.028V	228PS	DPGK_O	8.5G_4_LVDD
HFH	3775	1.028V	228PS	DPGK_P	8.5G_4_LVDD
HFH	3950	1.035V	228PS	DDBT_A	8.5G_4_LVDD
HFH	3951	1.035V	228PS	DDBT_B	8.5G_4_LVDD
HFH	3952	1.035V	228PS	DDBT_C	8.5G_4_LVDD
HFH	3953	1.035V	228PS	DDBT_D	8.5G_4_LVDD
HFH	3954	1.035V	228PS	DDBT_E	8.5G_4_LVDD
HFH	3955	1.035V	228PS	DDBT_F	8.5G_4_LVDD
HFH	3956	1.035V	228PS	DDBT_G	8.5G_4_LVDD
HFH	3957	1.035V	228PS	DDBT_H	8.5G_4_LVDD
HFH	3958	1.035V	228PS	DDBT_I	8.5G_4_LVDD
HFH	3959	1.035V	228PS	DDBT_J	8.5G_4_LVDD
HFH	3960	1.035V	228PS	DDBT_K	8.5G_4_LVDD
HFH	3961	1.035V	228PS	DDBT_L	8.5G_4_LVDD
HFH	3962	1.035V	228PS	DDBT_M	8.5G_4_LVDD
HFH	3963	1.035V	228PS	DDBT_N	8.5G_4_LVDD
HFH	3964	1.035V	228PS	DDBT_O	8.5G_4_LVDD
HFH	3965	1.035V	228PS	DDBT_P	8.5G_4_LVDD
HFH	3966	1.035V	228PS	DDBT_Q	8.5G_4_LVDD
HFH	3967	1.035V	228PS	DDBT_R	8.5G_4_LVDD
HFH	3968	1.035V	228PS	DDBT_S	8.5G_4_LVDD
HFH	3969	1.035V	228PS	DDBT_T	8.5G_4_LVDD
HFH	3970	1.035V	228PS	DDBT_U	8.5G_4_LVDD
HFH	3971	1.035V	228PS	DDBT_V	8.5G_4_LVDD
HFH	3972	1.035V	228PS	DDBT_W	8.5G_4_LVDD
HFH	3973	1.035V	228PS	DDBT_X	8.5G_4_LVDD
HFH	3981	1.035V	228PS	DDBT_T	8.5G_4_LVDD
HFH	3982	1.035V	228PS	DDBT_T	8.5G_4_LVDD
HFH	3983	1.035V	228PS	DDBT_I	8.5G_4_LVDD
HFH	3985	1.035V	228PS	DDBP_L	8.5G_4_LVDD
HFH	3881	1.020V	270PS	DDBT_X	WDBI_AC_OFF_DOE_1
HFH	3984	1.220V	220PS	NV5_A	WDBI_AC_OFF_DOE_2
HFH	3784	1.035V	220PS	DDBT_U	8.5G_4_LVDD
HFH	3986	1.050V	235PS	NV5_A	FRP_BG1_P1
HFH	3987	1.080V	225PS	NV5_A	FRP_BG1_P1
HFH	2700	1.028V	228PS	DDBT_A	8.5G_4_LVDD
HFH	2701	1.028V	228PS	DDBT_B	8.5G_4_LVDD
HFH	2702	1.028V	228PS	DDBT_C	8.5G_4_LVDD
HFH	2703	1.028V	228PS	DDBT_D	8.5G_4_LVDD
HFH	2704	1.028V	228PS	DDBT_E	8.5G_4_LVDD
HFH	2705	1.028V	228PS	DDBT_F	8.5G_4_LVDD
HFH	2706	1.028V	228PS	DDBT_G	8.5G_4_LVDD
HFH	2707	1.028V	228PS	DDBT_H	8.5G_4_LVDD
HFH	2708	1.028V	228PS	DDBT_I	8.5G_4_LVDD
HFH	2709	1.028V	228PS	DDBT_J	8.5G_4_LVDD
HFH	2710	1.028V	228PS	DDBT_K	8.5G_4_LVDD
HFH	2711	1.028V	228PS	DDBT_L	8.5G_4_LVDD
HFH	2712	1.028V	228PS	DDBT_M	8.5G_4_LVDD
HFH	2713	1.028V	228PS	DDBT_N	8.5G_4_LVDD
HFH	2714	1.028V	228PS	DDBT_O	8.5G_4_LVDD
HFH	2715	1.028V	228PS	DDBT_P	8.5G_4_LVDD
HFH	2716	1.028V	228PS	DDBT_Q	8.5G_4_LVDD
HFH	2717	1.028V	228PS	DDBT_R	8.5G_4_LVDD
HFH	2718	1.028V	228PS	DDBT_S	8.5G_4_LVDD
HFH	2719	1.028V	228PS	DDBT_T	8.5G_4_LVDD
HFH	2720	1.028V	228PS	DDBT_U	8.5G_4_LVDD
HFH	2721	1.028V	228PS	DDBT_V	8.5G_4_LVDD
HFH	2722	1.028V	228PS	DDBT_W	8.5G_4_LVDD
HFH	2723	1.028V	228PS	DDBT_X	8.5G_4_LVDD
HFH	2724	1.028V	228PS	DDBT_T	8.5G_4_LVDD
HFH	2725	1.028V	228PS	DDBT_T	8.5G_4_LVDD
HFH	2726	1.028V	228PS	DDBT_I	8.5G_4_LVDD
HFH	2727	1.010V	228PS	OCG_O	8.5G_4_LVDD
HFH	2728	1.010V	228PS	OCG_A	8.5G_4_LVDD
HFH	2729	1.010V	228PS	OCG_N	8.5G_4_LVDD
HFH	2730	1.010V	228PS	DWN_N	8.5G_4_LVDD
HFH	2731	1.010V	228PS	PGK_O	8.5G_4_LVDD
HFH	2732	1.010V	228PS	PGK_P	8.5G_4_LVDD
HFH	2733	1.010V	228PS	DPGK_O	8.5G_4_LVDD
HFH	2734	1.010V	228PS	DPGK_P	8.5G_4_LVDD
HFH	3986	1.050V	225PS	NV5_A	FRP_BG1_P1
HFC	3839	0.970V	280PS	GLY_A	7.5G_4_LVDD
